function,timestamp,total,setup,initialization,execution
aws-coldstart-ruby25-dev-memory-3008,2019-03-07T10:57:53.129Z,327.0,164.0,161.0,2.0
aws-coldstart-ruby25-dev-memory-3008,2019-03-07T10:35:36.842Z,364.0,197.0,164.9,2.1
aws-coldstart-ruby25-dev-memory-3008,2019-03-07T10:33:19.802Z,343.0,179.5,161.3,2.2
aws-coldstart-ruby25-dev-memory-3008,2019-03-07T10:39:06.178Z,379.0,185.3,189.4,4.3
aws-coldstart-ruby25-dev-memory-3008,2019-03-07T10:42:35.845Z,367.0,180.1,182.3,4.6
aws-coldstart-ruby25-dev-memory-3008,2019-03-07T10:52:41.010Z,352.0,179.9,170.1,2.0
aws-coldstart-ruby25-dev-memory-3008,2019-03-07T10:40:47.612Z,350.0,170.0,176.2,3.8
aws-coldstart-ruby25-dev-memory-3008,2019-03-07T10:26:04.684Z,689.0,370.1,316.0,2.9
aws-coldstart-ruby25-dev-memory-3008,2019-03-07T10:29:58.511Z,332.0,160.5,169.0,2.5
aws-coldstart-ruby25-dev-memory-3008,2019-03-07T10:31:06.149Z,354.0,184.3,165.3,4.4
aws-coldstart-ruby25-dev-memory-3008,2019-03-07T10:32:13.960Z,371.0,195.4,173.1,2.5
aws-coldstart-ruby25-dev-memory-3008,2019-03-07T10:37:05.508Z,390.0,194.0,193.5,2.5
aws-coldstart-ruby25-dev-memory-3008,2019-03-07T10:43:43.633Z,339.0,170.5,166.1,2.4
aws-coldstart-ruby25-dev-memory-3008,2019-03-07T10:38:19.626Z,354.0,188.4,163.4,2.2
aws-coldstart-ruby25-dev-memory-3008,2019-03-07T10:27:17.249Z,341.0,160.3,178.4,2.3
aws-coldstart-ruby25-dev-memory-3008,2019-03-07T10:44:48.250Z,361.0,180.7,178.1,2.2
aws-coldstart-ruby25-dev-memory-3008,2019-03-07T10:19:26.519Z,342.0,170.1,169.7,2.2
aws-coldstart-ruby25-dev-memory-3008,2019-03-07T10:24:21.567Z,332.0,170.8,159.4,1.8
aws-coldstart-ruby25-dev-memory-3008,2019-03-07T10:28:51.001Z,335.0,162.2,170.4,2.4
aws-coldstart-ruby25-dev-memory-3008,2019-03-07T10:22:27.753Z,341.0,175.9,162.9,2.2
aws-coldstart-ruby25-dev-memory-3008,2019-03-07T10:14:59.208Z,345.0,172.5,170.3,2.2
aws-coldstart-ruby25-dev-memory-3008,2019-03-07T10:12:33.420Z,377.0,196.2,178.6,2.2
aws-coldstart-ruby25-dev-memory-3008,2019-03-07T10:18:20.063Z,350.0,183.3,164.6,2.1
aws-coldstart-ruby25-dev-memory-3008,2019-03-07T10:21:32.393Z,373.0,190.3,178.1,4.6
aws-coldstart-ruby25-dev-memory-3008,2019-03-07T10:16:57.562Z,349.0,175.5,171.3,2.2
aws-coldstart-ruby25-dev-memory-3008,2019-03-07T10:13:49.602Z,493.0,258.2,229.9,4.9
aws-coldstart-nodejs6-dev-memory-3008,2019-03-07T16:29:08.745Z,408.0,405.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-3008,2019-03-07T16:30:49.545Z,402.0,398.0,1.0,3.0
aws-coldstart-nodejs6-dev-memory-3008,2019-03-07T16:41:02.942Z,403.0,400.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-3008,2019-03-07T16:43:34.341Z,393.0,390.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-3008,2019-03-07T16:34:53.688Z,394.0,391.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-3008,2019-03-07T16:36:21.829Z,385.0,381.0,1.0,3.0
aws-coldstart-nodejs6-dev-memory-3008,2019-03-07T16:38:01.266Z,381.0,378.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-3008,2019-03-07T16:45:17.093Z,403.0,399.0,1.0,3.0
aws-coldstart-nodejs6-dev-memory-3008,2019-03-07T16:27:56.156Z,398.0,395.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-3008,2019-03-07T16:47:03.787Z,400.0,397.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-3008,2019-03-07T16:39:45.629Z,390.0,387.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-3008,2019-03-07T16:33:51.303Z,410.0,407.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-3008,2019-03-07T16:32:27.545Z,373.0,370.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-3008,2019-03-07T16:02:38.485Z,393.0,390.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-3008,2019-03-07T16:42:05.293Z,414.0,410.0,1.0,3.0
aws-coldstart-nodejs6-dev-memory-3008,2019-03-07T16:21:05.805Z,395.0,392.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-3008,2019-03-07T16:18:58.410Z,394.0,391.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-3008,2019-03-07T16:24:33.111Z,431.0,428.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-3008,2019-03-07T16:13:56.915Z,419.0,414.0,1.0,4.0
aws-coldstart-nodejs6-dev-memory-3008,2019-03-07T16:05:07.605Z,394.0,391.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-3008,2019-03-07T16:23:33.136Z,386.0,383.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-3008,2019-03-07T16:06:31.239Z,408.0,405.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-3008,2019-03-07T16:18:07.193Z,407.0,404.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-3008,2019-03-07T16:12:38.743Z,378.0,375.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-3008,2019-03-07T16:26:04.857Z,399.0,396.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-3008,2019-03-07T16:01:24.788Z,396.0,393.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-3008,2019-03-07T16:03:40.658Z,404.0,401.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-3008,2019-03-07T16:15:16.813Z,400.0,397.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-3008,2019-03-07T16:16:27.904Z,393.0,390.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-3008,2019-03-07T16:10:29.579Z,408.0,405.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-3008,2019-03-07T15:58:05.205Z,392.0,389.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-3008,2019-03-07T16:22:30.700Z,399.0,396.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-3008,2019-03-07T16:09:40.959Z,388.0,385.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-3008,2019-03-07T15:41:20.266Z,409.0,405.0,2.0,2.0
aws-coldstart-nodejs6-dev-memory-3008,2019-03-07T16:08:19.744Z,398.0,395.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-3008,2019-03-07T15:55:16.188Z,393.0,390.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-3008,2019-03-07T15:54:28.380Z,392.0,389.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-3008,2019-03-07T15:27:17.732Z,391.0,389.0,0.0,2.0
aws-coldstart-nodejs6-dev-memory-3008,2019-03-07T15:38:58.502Z,394.0,391.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-3008,2019-03-07T15:26:17.734Z,419.0,415.0,1.0,3.0
aws-coldstart-nodejs6-dev-memory-3008,2019-03-07T15:40:03.334Z,390.0,387.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-3008,2019-03-07T15:51:21.194Z,395.0,392.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-3008,2019-03-07T15:32:54.207Z,387.0,384.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-3008,2019-03-07T15:28:50.357Z,403.0,400.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-3008,2019-03-07T15:34:25.324Z,405.0,403.0,0.0,2.0
aws-coldstart-nodejs6-dev-memory-3008,2019-03-07T15:31:53.830Z,377.0,374.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-3008,2019-03-07T15:43:07.275Z,388.0,385.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-3008,2019-03-07T15:48:16.625Z,391.0,388.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-3008,2019-03-07T15:52:42.058Z,394.0,391.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-3008,2019-03-07T15:36:13.435Z,388.0,385.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-3008,2019-03-07T15:44:17.505Z,398.0,395.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-3008,2019-03-07T15:57:14.408Z,395.0,392.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-3008,2019-03-07T15:46:56.539Z,385.0,382.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-3008,2019-03-07T15:22:29.049Z,382.0,379.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-3008,2019-03-07T15:30:11.487Z,401.0,398.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-3008,2019-03-07T15:37:18.863Z,401.0,397.0,1.0,3.0
aws-coldstart-nodejs6-dev-memory-3008,2019-03-07T15:25:00.694Z,381.0,378.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-3008,2019-03-07T15:23:44.639Z,388.0,385.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-3008,2019-03-07T15:50:03.456Z,422.0,419.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-3008,2019-03-07T15:59:51.845Z,402.0,398.0,1.0,3.0
aws-coldstart-nodejs6-dev-memory-3008,2019-03-07T15:09:19.909Z,506.0,503.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-3008,2019-03-07T15:17:33.386Z,406.0,403.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-3008,2019-03-07T15:13:52.538Z,390.0,387.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-3008,2019-03-07T15:46:11.113Z,390.0,387.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-3008,2019-03-07T15:08:36.207Z,401.0,398.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-3008,2019-03-07T15:20:20.520Z,396.0,393.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-3008,2019-03-07T15:12:16.839Z,386.0,382.0,1.0,3.0
aws-coldstart-nodejs6-dev-memory-3008,2019-03-07T15:10:48.311Z,395.0,392.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-3008,2019-03-07T15:14:48.704Z,436.0,432.0,1.0,3.0
aws-coldstart-nodejs6-dev-memory-3008,2019-03-07T15:16:19.905Z,404.0,401.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-3008,2019-03-07T14:46:18.478Z,396.0,393.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-3008,2019-03-07T14:51:20.481Z,394.0,391.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-3008,2019-03-07T15:07:02.601Z,404.0,401.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-3008,2019-03-07T15:18:52.647Z,397.0,393.0,1.0,3.0
aws-coldstart-nodejs6-dev-memory-3008,2019-03-07T14:40:54.752Z,417.0,414.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-3008,2019-03-07T14:19:59.409Z,396.0,392.0,1.0,3.0
aws-coldstart-nodejs6-dev-memory-3008,2019-03-07T14:25:40.399Z,395.0,392.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-3008,2019-03-07T14:08:30.564Z,407.0,404.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-3008,2019-03-07T14:03:09.773Z,387.0,384.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-3008,2019-03-07T14:21:25.760Z,385.0,382.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-3008,2019-03-07T14:05:58.296Z,401.0,398.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-3008,2019-03-07T14:04:15.863Z,404.0,401.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-3008,2019-03-07T14:07:18.432Z,469.0,466.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-3008,2019-03-07T14:10:29.886Z,392.0,388.0,1.0,3.0
aws-coldstart-nodejs6-dev-memory-3008,2019-03-07T14:02:05.982Z,397.0,394.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-3008,2019-03-07T14:15:36.298Z,404.0,401.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-3008,2019-03-07T14:00:29.809Z,408.0,404.0,1.0,3.0
aws-coldstart-nodejs6-dev-memory-3008,2019-03-07T14:13:09.644Z,396.0,394.0,0.0,2.0
aws-coldstart-nodejs6-dev-memory-3008,2019-03-07T14:14:00.345Z,401.0,398.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-3008,2019-03-07T14:23:05.808Z,390.0,387.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-3008,2019-03-07T14:12:01.782Z,400.0,397.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-3008,2019-03-07T14:18:50.666Z,402.0,399.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-3008,2019-03-07T14:24:20.691Z,397.0,394.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-3008,2019-03-07T14:17:04.739Z,393.0,389.0,1.0,3.0
aws-coldstart-nodejs6-dev-memory-3008,2019-03-07T14:29:10.108Z,393.0,390.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-3008,2019-03-07T14:26:25.589Z,400.0,397.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-3008,2019-03-07T14:27:47.725Z,398.0,395.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-3008,2019-03-07T13:57:30.030Z,404.0,401.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-3008,2019-03-07T13:59:14.321Z,439.0,435.0,2.0,2.0
aws-coldstart-nodejs6-dev-memory-3008,2019-03-07T13:56:07.182Z,222.0,219.0,2.0,1.0
aws-coldstart-nodejs6-dev-memory-3008,2019-03-07T12:15:26.401Z,392.0,389.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-3008,2019-03-07T12:17:40.911Z,411.0,408.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-3008,2019-03-07T12:30:10.933Z,415.0,412.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-3008,2019-03-07T12:24:29.426Z,411.0,408.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-3008,2019-03-07T12:28:45.449Z,433.0,430.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-3008,2019-03-07T12:22:06.034Z,396.0,393.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-3008,2019-03-07T12:16:52.960Z,376.0,373.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-3008,2019-03-07T12:02:13.707Z,393.0,391.0,0.0,2.0
aws-coldstart-nodejs6-dev-memory-3008,2019-03-07T12:12:40.860Z,404.0,401.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-3008,2019-03-07T12:19:38.954Z,401.0,398.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-3008,2019-03-07T12:11:26.716Z,396.0,393.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-3008,2019-03-07T12:05:40.199Z,386.0,383.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-3008,2019-03-07T12:01:16.435Z,194.0,187.0,1.0,6.0
aws-coldstart-nodejs6-dev-memory-3008,2019-03-07T12:09:42.810Z,389.0,386.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-3008,2019-03-07T12:07:12.473Z,403.0,400.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-3008,2019-03-07T12:20:25.226Z,427.0,423.0,1.0,3.0
aws-coldstart-nodejs6-dev-memory-3008,2019-03-07T12:03:38.005Z,398.0,395.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-3008,2019-03-07T12:13:52.950Z,405.0,401.0,1.0,3.0
aws-coldstart-nodejs6-dev-memory-3008,2019-03-07T12:27:53.665Z,393.0,390.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-3008,2019-03-07T12:08:40.417Z,406.0,402.0,1.0,3.0
aws-coldstart-nodejs6-dev-memory-3008,2019-03-07T12:26:04.097Z,399.0,396.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-3008,2019-03-07T11:39:57.203Z,403.0,398.0,1.0,4.0
aws-coldstart-nodejs6-dev-memory-3008,2019-03-07T12:23:27.108Z,388.0,385.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-3008,2019-03-07T11:46:11.700Z,420.0,417.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-3008,2019-03-07T11:38:49.568Z,406.0,403.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-3008,2019-03-07T11:24:12.960Z,397.0,394.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-3008,2019-03-07T11:22:32.348Z,393.0,390.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-3008,2019-03-07T11:08:38.860Z,380.0,378.0,0.0,2.0
aws-coldstart-nodejs6-dev-memory-3008,2019-03-07T11:32:16.437Z,407.0,404.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-3008,2019-03-07T11:36:15.327Z,395.0,392.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-3008,2019-03-07T11:52:46.456Z,418.0,415.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-3008,2019-03-07T11:29:55.056Z,404.0,401.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-3008,2019-03-07T11:43:35.681Z,198.0,194.0,1.0,3.0
aws-coldstart-nodejs6-dev-memory-3008,2019-03-07T11:48:53.166Z,390.0,387.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-3008,2019-03-07T11:55:36.624Z,397.0,394.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-3008,2019-03-07T11:28:17.930Z,395.0,392.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-3008,2019-03-07T11:18:18.029Z,391.0,388.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-3008,2019-03-07T11:12:51.177Z,395.0,392.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-3008,2019-03-07T11:56:56.479Z,397.0,395.0,0.0,2.0
aws-coldstart-nodejs6-dev-memory-3008,2019-03-07T11:37:17.627Z,386.0,383.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-3008,2019-03-07T11:42:20.571Z,394.0,391.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-3008,2019-03-07T11:59:42.968Z,397.0,394.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-3008,2019-03-07T11:54:36.026Z,392.0,389.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-3008,2019-03-07T11:41:19.432Z,394.0,391.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-3008,2019-03-07T11:15:39.988Z,393.0,390.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-3008,2019-03-07T11:21:07.864Z,390.0,387.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-3008,2019-03-07T11:33:20.039Z,387.0,384.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-3008,2019-03-07T11:09:51.975Z,401.0,398.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-3008,2019-03-07T11:27:03.674Z,393.0,390.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-3008,2019-03-07T11:06:15.504Z,403.0,400.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-3008,2019-03-07T11:30:57.553Z,389.0,386.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-3008,2019-03-07T11:17:15.565Z,394.0,391.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-3008,2019-03-07T11:44:48.203Z,409.0,406.0,0.0,3.0
aws-coldstart-nodejs6-dev-memory-3008,2019-03-07T11:35:11.601Z,399.0,396.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-3008,2019-03-07T11:58:00.045Z,400.0,397.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-3008,2019-03-07T11:51:19.288Z,407.0,404.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-3008,2019-03-07T11:25:42.722Z,560.0,556.0,1.0,3.0
aws-coldstart-nodejs6-dev-memory-3008,2019-03-07T11:14:09.836Z,414.0,410.0,1.0,3.0
aws-coldstart-nodejs6-dev-memory-3008,2019-03-07T11:50:05.005Z,405.0,402.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-3008,2019-03-07T11:07:29.143Z,412.0,409.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-3008,2019-03-07T11:00:55.056Z,415.0,412.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-3008,2019-03-07T11:05:01.155Z,395.0,392.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-3008,2019-03-07T11:47:30.072Z,416.0,413.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-3008,2019-03-07T11:11:44.639Z,387.0,384.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-3008,2019-03-07T11:20:13.207Z,378.0,375.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-3008,2019-03-07T10:50:54.067Z,396.0,393.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-3008,2019-03-07T10:52:26.610Z,387.0,384.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-3008,2019-03-07T10:53:28.930Z,438.0,435.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-3008,2019-03-07T11:03:13.569Z,403.0,400.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-3008,2019-03-07T11:02:03.661Z,218.0,215.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-3008,2019-03-07T10:42:24.111Z,410.0,406.0,1.0,3.0
aws-coldstart-nodejs6-dev-memory-3008,2019-03-07T10:57:42.536Z,392.0,388.0,1.0,3.0
aws-coldstart-nodejs6-dev-memory-3008,2019-03-07T10:56:34.325Z,394.0,390.0,1.0,3.0
aws-coldstart-nodejs6-dev-memory-3008,2019-03-07T10:54:43.904Z,392.0,389.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-3008,2019-03-07T10:59:16.275Z,390.0,387.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-3008,2019-03-07T10:46:34.447Z,406.0,404.0,0.0,2.0
aws-coldstart-nodejs6-dev-memory-3008,2019-03-07T10:38:09.012Z,399.0,396.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-3008,2019-03-07T10:49:11.232Z,398.0,395.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-3008,2019-03-07T10:39:28.845Z,425.0,422.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-3008,2019-03-07T10:40:45.756Z,403.0,400.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-3008,2019-03-07T10:16:43.805Z,407.0,404.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-3008,2019-03-07T10:17:50.023Z,397.0,393.0,1.0,3.0
aws-coldstart-nodejs6-dev-memory-3008,2019-03-07T10:21:32.881Z,393.0,390.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-3008,2019-03-07T10:44:45.578Z,457.0,454.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-3008,2019-03-07T10:43:33.444Z,408.0,405.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-3008,2019-03-07T10:27:16.798Z,391.0,388.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-3008,2019-03-07T10:20:06.825Z,408.0,405.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-3008,2019-03-07T10:28:39.940Z,402.0,399.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-3008,2019-03-07T10:24:41.850Z,398.0,395.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-3008,2019-03-07T10:33:52.566Z,383.0,380.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-3008,2019-03-07T10:22:49.370Z,391.0,388.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-3008,2019-03-07T10:36:42.870Z,378.0,375.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-3008,2019-03-07T10:26:13.594Z,398.0,395.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-3008,2019-03-07T10:35:39.738Z,406.0,403.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-3008,2019-03-07T10:32:13.181Z,407.0,404.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-3008,2019-03-07T10:15:48.837Z,416.0,413.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-3008,2019-03-07T10:29:37.678Z,401.0,397.0,1.0,3.0
aws-coldstart-nodejs6-dev-memory-3008,2019-03-07T10:30:55.972Z,415.0,412.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-3008,2019-03-07T10:14:01.272Z,400.0,397.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-3008,2019-03-07T10:12:32.946Z,416.0,413.0,1.0,2.0
aws-coldstart-ruby25-dev-memory-512,2019-03-07T16:30:48.903Z,248.0,158.3,87.3,2.4
aws-coldstart-ruby25-dev-memory-512,2019-03-07T16:43:45.928Z,181.0,82.3,96.2,2.5
aws-coldstart-ruby25-dev-memory-512,2019-03-07T16:29:40.925Z,234.0,140.3,91.2,2.5
aws-coldstart-ruby25-dev-memory-512,2019-03-07T16:39:25.152Z,163.0,83.1,78.0,1.9
aws-coldstart-ruby25-dev-memory-512,2019-03-07T16:26:22.946Z,190.0,99.0,88.9,2.1
aws-coldstart-ruby25-dev-memory-512,2019-03-07T16:42:27.753Z,203.0,83.4,117.3,2.3
aws-coldstart-ruby25-dev-memory-512,2019-03-07T16:34:52.416Z,371.0,200.2,168.6,2.2
aws-coldstart-ruby25-dev-memory-512,2019-03-07T16:45:19.819Z,375.0,202.0,170.8,2.2
aws-coldstart-ruby25-dev-memory-512,2019-03-07T16:33:39.306Z,178.0,76.5,99.6,1.9
aws-coldstart-ruby25-dev-memory-512,2019-03-07T16:38:13.794Z,149.0,68.2,78.8,2.0
aws-coldstart-ruby25-dev-memory-512,2019-03-07T16:36:19.658Z,371.0,207.4,161.5,2.1
aws-coldstart-ruby25-dev-memory-512,2019-03-07T16:46:52.916Z,355.0,181.8,170.9,2.3
aws-coldstart-ruby25-dev-memory-512,2019-03-07T16:32:06.377Z,171.0,90.4,78.7,1.9
aws-coldstart-ruby25-dev-memory-512,2019-03-07T16:28:26.808Z,181.0,90.6,88.0,2.4
aws-coldstart-ruby25-dev-memory-512,2019-03-07T16:40:54.701Z,228.0,145.4,80.5,2.1
aws-coldstart-ruby25-dev-memory-512,2019-03-07T16:16:37.966Z,185.0,85.7,96.9,2.4
aws-coldstart-ruby25-dev-memory-512,2019-03-07T16:07:51.105Z,193.0,98.6,91.9,2.5
aws-coldstart-ruby25-dev-memory-512,2019-03-07T16:05:21.903Z,230.0,105.1,122.0,2.9
aws-coldstart-ruby25-dev-memory-512,2019-03-07T16:22:00.924Z,151.0,68.9,80.1,2.0
aws-coldstart-ruby25-dev-memory-512,2019-03-07T16:21:07.344Z,178.0,79.1,96.4,2.5
aws-coldstart-ruby25-dev-memory-512,2019-03-07T16:25:13.428Z,190.0,100.1,87.4,2.5
aws-coldstart-ruby25-dev-memory-512,2019-03-07T16:10:30.786Z,150.0,62.0,86.0,2.0
aws-coldstart-ruby25-dev-memory-512,2019-03-07T16:09:08.627Z,366.0,195.1,168.8,2.1
aws-coldstart-ruby25-dev-memory-512,2019-03-07T16:13:58.561Z,352.0,180.1,169.2,2.7
aws-coldstart-ruby25-dev-memory-512,2019-03-07T16:12:39.227Z,361.0,189.3,168.1,3.6
